"Location","Type","Status","Circuit Trace","Cord IDs","Circuit ID","Creation Date","Created By","Contact","Contact Team","Request Number","Request Stage","Proposed","Notes"
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B53R2:Input Cord ~ PDU-A11-5L3:R1 - PB1:5L3 - PB1:Panel Breaker - PDU-LG5-A11:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B53R1:Input Cord ~ PDU-A11-5L2:R1 - PB1:5L2 - PB1:Panel Breaker - PDU-LG5-A11:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B54B1:Input Cord ~ PDU-B10-5L3:R1 - B10A:5L3 - B10A:Panel Breaker - PDU-LG5-B10:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B53B2:Input Cord ~ PDU-B11-5L3:R1 - B11:5L3 - B11:Panel Breaker - PDU-LG5-B11:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B53B1:Input Cord ~ PDU-B11-5L2:R1 - B11:5L2 - B11:Panel Breaker - PDU-LG5-B11:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B52R1:Input Cord ~ PDU-A11-4L3:R1 - PB1:4L3 - PB1:Panel Breaker - PDU-LG5-A11:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B52R2:Input Cord ~ PDU-A11-5L1:R1 - PB1:5L1 - PB1:Panel Breaker - PDU-LG5-A11:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B52B2:Input Cord ~ PDU-B11-5L1:R1 - B11:5L1 - B11:Panel Breaker - PDU-LG5-B11:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B52B1:Input Cord ~ PDU-B11-4L3:R1 - B11:4L3 - B11:Panel Breaker - PDU-LG5-B11:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B51B1:Input Cord ~ PDU-B11-4L2:R1 - B11:4L2 - B11:Panel Breaker - PDU-LG5-B11:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B50R1:Input Cord ~ PDU-A9-7L1:R1 - A9:7L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B51R1:Input Cord ~ PDU-A11-4L2:R1 - PB1:4L2 - PB1:Panel Breaker - PDU-LG5-A11:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B49R1:Input Cord ~ PDU-A9-6L3:R1 - A9:6L3 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B50B1:Input Cord ~ PDU-B9-7L1:R1 - B9:7L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B48R1:Input Cord ~ PDU-A9-6L2:R1 - A9:6L2 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B49B1:Input Cord ~ PDU-B9-6L3:R1 - B9:6L3 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B48B1:Input Cord ~ PDU-B9-6L2:R1 - B9:6L2 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B47R1:Input Cord ~ PDU-A9-6L1:R1 - A9:6L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B47B1:Input Cord ~ PDU-B9-6L1:R1 - B9:6L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B46B1:Input Cord ~ PDU-B9-5L3:R1 - B9:5L3 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B46R1:Input Cord ~ PDU-A9-5L3:R1 - A9:5L3 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B45B1:Input Cord ~ PDU-B9-5L2:R1 - B9:5L2 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B45R1:Input Cord ~ PDU-A9-5L2:R1 - A9:5L2 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B44R1:Input Cord ~ PDU-A8-14L1:R1 - A8:14L1 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B43R1:Input Cord ~ PDU-A8-13L2:R1 - A8:13L2 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B44B1:Input Cord ~ PDU-B8-14L1:R1 - B8:14L1 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B43B1:Input Cord ~ PDU-B8-13L2:R1 - B8:13L2 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B38R1:Input Cord ~ PDU-A9-13L1:R1 - A9:13L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B38B1:Input Cord ~ PDU-B9-13L1:R1 - B9:13L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B37B1:Input Cord ~ PDU-B9-12L3:R1 - B9:12L3 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B37R1:Input Cord ~ PDU-A9-12L3:R1 - A9:12L3 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B36B1:Input Cord ~ PDU-B9-12L1:R1 - B9:12L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B36R1:Input Cord ~ PDU-A9-12L1:R1 - A9:12L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B34R1:Input Cord ~ PDU-A9-11L1:R1 - A9:11L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B35B1:Input Cord ~ PDU-B9-11L2:R1 - B9:11L2 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B35R1:Input Cord ~ PDU-A9-11L2:R1 - A9:11L2 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B33R1:Input Cord ~ PDU-A9-9L3:R1 - A9:9L3 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B34B1:Input Cord ~ PDU-B9-11L1:R1 - B9:11L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B32B1:Input Cord ~ PDU-B9-9L2:R1 - B9:9L2 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B33B1:Input Cord ~ PDU-B9-9L3:R1 - B9:9L3 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B32R1:Input Cord ~ PDU-A9-9L2:R1 - A9:9L2 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B30R1:Input Cord ~ PDU-A9-7L3:R1 - A9:7L3 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B31B1:Input Cord ~ PDU-B9-9L1:R1 - B9:9L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B29R1:Input Cord ~ PDU-A8-18L1:R1 - A8:18L1 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B30B1:Input Cord ~ PDU-B9-7L3:R1 - B9:7L3 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B29B1:Input Cord ~ PDU-B8-18L1:R1 - B8:18L1 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B28R1:Input Cord ~ PDU-A8-3L2:R1 - A8:3L2 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B28B2:Input Cord ~ PDU-A8-17L3:R1 - A8:17L3 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B28R2:Input Cord ~ PDU-B8-17L3:R1 - B8:17L3 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B27R2:Input Cord ~ PDU-B8-3L1:R1 - B8:3L1 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B28B1:Input Cord ~ PDU-B8-3L2:R1 - B8:3L2 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B27B2:Input Cord ~ PDU-A8-3L1:R1 - A8:3L1 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B27R1:Input Cord ~ PDU-A8-17L2:R1 - A8:17L2 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B27B1:Input Cord ~ PDU-B8-17L2:R1 - B8:17L2 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B26R2:Input Cord ~ PDU-A8-2L3:R1 - A8:2L3 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B26R1:Input Cord ~ PDU-A8-17L1:R1 - A8:17L1 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:14 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B26B1:Input Cord ~ PDU-B8-17L1:R1 - B8:17L1 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B25R2:Input Cord ~ PDU-A8-2L2:R1 - A8:2L2 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B26B2:Input Cord ~ PDU-B8-2L3:R1 - B8:2L3 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B25B2:Input Cord ~ PDU-B8-2L2:R1 - B8:2L2 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B25R1:Input Cord ~ PDU-A8-16L3:R1 - A8:16L3 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B24R1:Input Cord ~ PDU-A8-16L2:R1 - A8:16L2 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B25B1:Input Cord ~ PDU-B8-16L3:R1 - B8:16L3 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B24R2:Input Cord ~ PDU-A8-12L2:R1 - A8:12L2 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B23R1:Input Cord ~ PDU-A8-16L1:R1 - A8:16L1 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B24B1:Input Cord ~ PDU-B8-16L2:R1 - B8:16L2 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B24B2:Input Cord ~ PDU-B8-12L2:R1 - B8:12L2 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B23B1:Input Cord ~ PDU-B8-16L1:R1 - B8:16L1 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B22R1:Input Cord ~ PDU-A8-15L3:R1 - A8:15L3 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B21R1:Input Cord ~ PDU-A8-15L2:R1 - A8:15L2 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B22B1:Input Cord ~ PDU-B8-15L3:R1 - B8:15L3 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B21B1:Input Cord ~ PDU-B8-15L2:R1 - B8:15L2 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B20R2:Input Cord ~ PDU-A8-15L1:R1 - A8:15L1 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B20R1:Input Cord ~ PDU-A8-14L3:R1 - A8:14L3 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B19R2:Input Cord ~ PDU-A8-12L1:R1 - A8:12L1 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B20B1:Input Cord ~ PDU-B8-14L3:R1 - B8:14L3 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B19B1:Input Cord ~ PDU-B8-11L3:R1 - B8:11L3 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B19B2:Input Cord ~ PDU-B8-12L1:R1 - B8:12L1 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B19R1:Input Cord ~ PDU-A8-11L3:R1 - A8:11L3 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B18R2:Input Cord ~ PDU-A8-11L2:R1 - A8:11L2 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B18R1:Input Cord ~ PDU-A8-11L1:R1 - A8:11L1 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B18B2:Input Cord ~ PDU-B8-11L2:R1 - B8:11L2 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B18B1:Input Cord ~ PDU-B8-11L1:R1 - B8:11L1 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B17R2:Input Cord ~ PDU-A8-10L3:R1 - A8:10L3 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B17R1:Input Cord ~ PDU-A8-10L2:R1 - A8:10L2 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B17B1:Input Cord ~ PDU-B8-10L2:R1 - B8:10L2 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B17B2:Input Cord ~ PDU-B8-10L3:R1 - B8:10L3 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B16R1:Input Cord ~ PDU-A8-10L1:R1 - A8:10L1 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B16B1:Input Cord ~ PDU-B8-10L1:R1 - B8:10L1 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B15R1:Input Cord ~ PDU-A8-9L3:R1 - A8:9L3 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B14R1:Input Cord ~ PDU-A8-9L2:R1 - A8:9L2 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B15B1:Input Cord ~ PDU-B8-9L3:R1 - B8:9L3 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B14B1:Input Cord ~ PDU-B8-9L2:R1 - B8:9L2 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B13R1:Input Cord ~ PDU-A8-8L2:R1 - A8:8L2 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B12R1:Input Cord ~ PDU-A8-8L1:R1 - A8:8L1 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B13B1:Input Cord ~ PDU-B8-8L2:R1 - B8:8L2 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B11R1:Input Cord ~ PDU-A8-7L3:R1 - A8:7L3 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","4B12B1:Input Cord ~ PDU-B8-8L1:R1 - B8:8L1 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","10/02/2017 12:13 PM","jdejean","","","","","",""
